"client_id","age","gender_code","directory","amrg_eop","acsh_eop","acrd_eop","pcur_eop","pcrd_eop","psav_eop","pdep_eop","swork_s","tpos_s","retail_cost","auto_cost","calls_cost","communal_cost","gos_cost","personal_cost","shops_cost","rent_cost","contract_cost","transport_cost","building_cost","prof_cost","business_cost","constributions_cost","avia_cost","vendors_cost","hotels_cost","pleasure_cost","finance_cost","other_cost","transactions_count","clothes_cost","auto_count","calls_count","communal_count","gos_count","personal_count","shops_count","clothes_count","rent_count","contract_count","transport_count","building_count","prof_count","business_count","constributions_count","avia_count","vendors_count","hotels_count","pleasure_count","finance_count","other_count","retail_count"
857,47,"М","Ставрополь",0.0,1064155.91,0.0,0.0,119046.71,661948.68,0.0,186674.78,212936.49,94420.82999999999,5073.9,0,450.0,0,0,35100.0,0,0,0,0,0,0,0,0,0,0,0,11756.73,0,51,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26
858,39,"М","Сургут",0.0,532361.29,0.0,0.0,27457.59,20300.15,0.0,120192.64,171265.86,24275.280000000002,16891.18,0,5867.54,0,595.0,21152.0,0,0,31018.0,17124.0,4060.0,0,0,1700.0,15235.0,15235.0,3000.0,0,0,123,0,14,0,2,0,1,5,0,0,0,2,1,2,0,0,2,7,7,1,0,0,41
859,46,"М","Новосибирск",0.0,2361655.64,139462.78,0.0,46027.46,0.0,0.0,71427.13,105992.33,10605.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
860,41,"М","Новосибирск",0.0,507443.12,36255.39,0.0,835.35,0.0,0.0,66745.08,50687.29,7032.96,10662.970000000001,0,0,0,300.0,176.0,0,15972.27,0,0,0,0,0,0,12000.0,12000.0,1180.0,0,0,55,0,7,0,0,0,1,1,0,0,3,0,0,0,0,0,0,2,2,1,0,0,28
861,48,"Ж","Сургут",6554172.82,0.0,0.0,10.54,98999.46,0.0,0.0,178073.59,167019.08,8603.03,0,0,0,0,0,101693.5,0,10369.0,0,0,600.0,0,10373.0,57.15,7150.0,7150.0,198.0,0,0,97,0,0,0,0,0,0,17,0,0,4,0,0,1,0,1,1,1,1,2,0,0,18
862,30,"М","Сургут",0.0,615365.18,0.0,42.63,63741.51,0.0,0.0,55585.01,66479.12,24022.55,0,0,10887.58,0,1500.0,5599.0,0,1770.0,0,2240.0,0,0,0,0,0,0,0,0,0,120,0,0,0,2,0,1,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,57
863,31,"Ж","Санкт-Петербург",0.0,424678.57,0.0,0.0,332391.68,0.0,0.0,109752.0,101127.55,8182.66,1665.0,0,0,683.49,0,6628.0,0,8500.0,0,35100.0,1050.0,0,7980.0,0,0,0,3150.0,0,0,75,0,3,0,0,12,0,4,0,0,1,0,3,4,0,1,0,0,0,4,0,0,11
864,29,"М","Екатеринбург",506815.86,0.0,0.0,0.0,9682.4,436000.0,0.0,179891.3,105815.3,30402.489999999998,19162.43,0,3160.76,2039.0,0,0,0,8050.0,0,0,169.0,0,0,0,0,0,10418.0,0,0,91,666.0,18,0,4,4,0,0,1,0,8,0,0,1,0,0,0,0,0,6,0,0,19
865,41,"М","Москва",5349827.33,0.0,37888.51,50.0,464673.51,707774.69,0.0,305859.21,96868.85,17316.420000000002,6386.73,0,6737.97,253.75,0,1140.0,0,10334.1,0,5439.0,12080.8,0,0,1980.0,0,0,1600.0,0,0,102,0,4,0,4,1,0,1,0,0,1,0,2,2,0,0,1,0,0,3,0,0,39
866,28,"М","Москва",4377226.97,0.0,0.0,0.0,12537.89,20000.0,0.0,173618.64,82332.73,32186.649999999994,7407.339999999999,0,0,0,0,4181.0,0,250.0,0,0,0,0,0,0,0,0,0,0,0,107,0,15,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51
867,58,"М","Томск",0.0,1719874.45,0.0,0.0,51737.26,220000.0,0.0,73465.68,67146.91,35784.64,4786.8,2532.24,400.0,0,0,0,0,0,0,2360.0,0,0,0,0,0,0,0,0,0,58,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38
868,52,"Ж","Новосибирск",0.0,441758.24,0.0,0.0,91077.16,0.0,0.0,51658.55,62246.99,11262.0,0,0,5028.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
869,41,"Ж","Владивосток",0.0,0.0,310606.67,0.0,16122.29,0.0,0.0,144879.24,75764.61,7533.709999999999,0,0,1000.0,0,3600.0,0,0,0,0,0,28148.0,0,0,0,0,0,0,0,0,38,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13
870,50,"М","Нижний Новгород",0.0,0.0,275525.87,0.08,2125.56,0.0,0.0,130665.93,63828.46,40811.57,3150.0,0,0,0,800.0,2020.0,0,0,0,2880.0,0,0,0,0,0,0,0,0,3775.71,62,0,4,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,33
871,38,"М","Москва",0.0,407199.36,0.0,0.0,384111.31,0.0,0.0,208715.27,96016.84,55472.19000000001,18573.249999999996,0,0,0,0,0,0,7900.0,0,478.1,0,0,0,0,0,0,0,0,0,103,0,10,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,71
872,40,"М","Санкт-Петербург",6710346.45,0.0,0.0,0.04,203266.99,0.0,0.0,80477.59,76153.46,44536.600000000006,0,0,4594.86,0,0,3490.0,0,0,0,2625.0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
873,43,"М","Сургут",2798747.6,0.0,0.0,0.0,234533.25,396591.77,0.0,285660.76,93366.67,23815.920000000002,1095.0,0,0,0,500.0,1193.0,0,29037.7,0,0,0,0,0,0,0,0,0,0,0,65,0,2,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38
874,43,"М","Москва",0.0,0.0,105516.21,2.86,10962.1,0.0,0.0,184352.38,86663.9,51458.21999999999,0,0,0,0,0,14546.0,0,2020.0,0,0,3744.0,0,0,1150.0,0,0,0,0,7608.91,184,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,2,0,0,0,0,1,126
875,30,"М","Москва",0.0,1600000.0,0.0,69.33,116116.83,0.0,210251.55,272602.86,217054.39,20010.0,22147.660000000003,0,4811.76,0,0,2999.0,0,13826.0,5950.0,0,700.0,0,0,4876.0,0,0,12300.0,96227.87,0,68,0,12,0,1,0,0,1,0,0,9,5,0,1,0,0,1,0,0,4,2,0,17
876,33,"М","Москва",18630000,0.0,0.0,0.0,144633.76,1725314.21,0.0,356285.81,112987.22,0,0,0,112987.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,49,"М","Новосибирск",0.0,1812391.52,0.0,0.0,36577.42,85625.9,0.0,96608.9,61744.27,29397.27,2658.0,0,7369.5,3662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
878,33,"М","Кемерово",0.0,476947.47,0.0,0.0,10190.08,0.0,0.0,210873.81,70160.88,26840.369999999995,11040.25,0,890.0,0,0,5233.0,0,1832.2,0,1030.0,230.0,0,0,2100.0,0,0,0,0,0,125,0,14,0,3,0,0,3,0,0,2,0,1,1,0,0,1,0,0,0,0,0,53
879,27,"М","Сургут",0.0,429844.17,0.0,0.0,23209.12,13000.31,0.0,190261.81,115303.32,31892.84,748.61,146.68,3317.0,500.0,2400.0,8401.0,0,40245.0,1350.0,2385.0,147.0,0,0,0,0,0,1230.0,0,0,128,503.0,3,1,6,1,2,3,3,0,24,3,1,1,0,0,0,0,0,3,0,0,38
880,34,"М","Нижний Новгород",2267463.0,0.0,0.0,7237.3,186630.7,0.0,0.0,59253.34,54648.75,2846.45,1175.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
881,34,"М","Краснодар",0.0,420204.03,0.0,0.0,14653.4,0.0,70294.98,121157.55,91920.43,36376.06999999999,961.0,0,0,0,1000.0,15811.8,0,0,0,7550.0,0,0,0,0,0,0,0,0,0,106,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,26
882,40,"Ж","Москва",8395668.33,0.0,0.0,0.0,94588.75,20179.15,60120.65,166071.0,124869.12,14637.449999999999,7787.74,0,0,1060.0,2628.0,0,0,0,0,4900.0,0,0,0,0,0,0,1800.0,77675.53,0,29,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,9
883,34,"М","Москва",0.0,702493.8,597016.64,0.0,17136.02,0.0,0.0,166715.8,101076.22,39912.31,6079.71,0,900.0,7903.55,0,0,0,0,0,0,2000.0,0,0,0,0,0,0,0,28232.55,104,0,2,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12
884,52,"Ж","Санкт-Петербург",3361048.39,0.0,18860.66,33.0,14071.86,330191.44,80000.0,103311.05,143171.29,31051.21,0,0,0,0,0,85517.06,0,1500.0,0,4920.0,780.0,0,7244.0,0,0,0,0,0,0,62,0,0,0,0,0,0,20,0,0,1,0,1,1,0,1,0,0,0,0,0,0,25
885,47,"М","Москва",0.0,2445939.37,12498.4,178100.0,20185.12,0.0,0.0,168044.11,260304.46,61541.170000000006,1409.38,0,0,0,0,73504.0,0,396.0,0,2300.0,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,7,0,0,9,0,1,0,0,0,0,0,0,0,0,0,34
886,37,"М","Москва",0.0,727621.67,0.0,9269.06,84275.24,0.0,0.0,795960.06,57038.8,4241.0,0,0,6000.0,2113.0,4010.0,21379.0,0,6546.0,0,0,0,0,100663.0,0,47500.0,47500.0,0,0,0,36,0,0,0,2,3,2,1,0,0,1,0,0,0,0,2,0,4,4,0,0,0,3
887,31,"М","Москва",0.0,0.0,115723.8,0.0,917756.02,0.0,0.0,137493.84,127260.2,13727.610000000002,5588.52,0,600.0,502.5,200.0,24175.0,0,676.07,0,57900.0,100.0,0,0,0,0,0,2800.0,0,0,92,0,9,0,2,2,1,4,0,0,3,0,2,1,0,0,0,0,0,1,0,0,35
888,31,"М","Санкт-Петербург",3940093.23,0.0,0.0,1.3,146617.36,0.0,200000.0,67331.2,96229.35,41105.24,28541.8,0,790.0,299.0,0,4981.0,0,760.0,350.0,1700.0,0,0,0,0,0,0,0,0,0,99,0,3,0,2,1,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,45
889,34,"М","Новый Уренгой",0.0,1042656.3,99386.7,687.93,46232.27,0.0,0.0,249561.63,106233.73,17574.789999999997,1800.0,290.33,51378.0,0,0,9671.0,0,11252.0,0,0,3150.0,0,0,0,0,0,0,0,0,93,0,1,1,4,0,0,9,0,0,3,0,0,2,0,0,0,0,0,0,0,0,43
890,34,"М","Уфа",0.0,343788.51,0.0,0.0,39009.75,0.0,0.0,71791.56,59394.12,49708.46000000001,4808.28,0,0,0,0,2496.0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,88,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78
891,33,"М","Новосибирск",0.0,699385.72,0.0,0.0,49057.91,0.0,0.0,117957.21,108238.76,24304.550000000003,17615.71,0,0,0,22340.0,0,0,150.0,0,18100.0,800.0,0,0,760.0,0,0,0,0,0,69,0,5,0,0,0,2,0,0,0,1,0,2,3,0,0,3,0,0,0,0,0,35
892,47,"М","Томск",2247389.04,0.0,0.0,0.0,114857.78,172700.22,0.0,308987.59,166960.24,65962.01000000001,11755.23,0,0,0,250.0,3067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
893,47,"М","Новосибирск",0.0,211999.21,133189.84,0.0,21626.67,0.0,0.0,59942.76,52632.89,23769.19,0,25152.3,2600.0,0,0,0,417.4,0,0,0,0,0,0,0,0,0,0,0,44019.53,47,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,36
894,40,"М","Воронеж",0.0,3392404.31,0.0,1.22,18426.58,0.0,0.0,70983.54,90502.84,53326.98,4254.0,0,229.0,6110.0,0,14762.0,0,0,0,4430.0,300.0,0,0,0,0,0,825.0,0,620.0,73,0,2,0,2,3,0,4,0,0,0,0,2,1,0,0,0,0,0,3,0,1,40
895,32,"М","Кемерово",0.0,417153.38,0.0,0.0,134.27,0.0,0.0,107279.53,100302.32,60267.31,9908.5,3109.66,810.0,0,0,1458.0,0,650.0,870.0,2500.0,800.0,0,0,0,0,0,700.0,0,0,128,0,6,1,1,0,0,2,0,0,1,1,4,1,0,0,0,0,0,2,0,0,81
896,29,"М","Сургут",3039493.63,0.0,0.0,10.0,20946.24,0.0,100467.98,185978.85,132869.79,40618.08000000001,190.0,2666.99,7357.28,0,28.0,1127.0,0,28425.0,0,0,568.0,0,0,0,0,0,1020.0,0,0,162,0,1,1,6,0,1,2,0,0,32,0,0,4,0,0,0,0,0,3,0,0,62
897,35,"М","Сургут",0.0,697898.41,41600.23,0.0,39289.35,0.0,82156.84,92660.81,96926.41,46127.46,5028.639999999999,0,1420.0,167.64,0,19277.0,0,0,0,0,300.0,0,0,256.2,0,0,0,0,1208.91,123,0,5,0,3,1,0,15,0,0,0,0,0,3,0,0,2,0,0,0,0,1,52
898,40,"М","Томск",0.0,344672.6,0.0,7.43,41403.73,0.0,0.0,72864.54,73765.74,22437.520000000004,6061.25,7360.02,11300.24,0,380.0,299.0,0,0,0,0,0,0,0,518.0,0,0,100.0,0,0,82,0,6,2,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,55
899,61,"М","Москва",0.0,0.0,112521.87,0.0,113342.97,1215066.8,0.0,335284.9,180858.0,56347.84000000001,7702.120000000001,0,12108.85,0,300.0,21451.5,0,0,0,0,0,0,0,0,0,0,4520.0,0,0,262,0,9,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,117
900,36,"Ж","Новый Уренгой",1785581.47,0.0,0.0,0.0,77968.65,0.0,0.0,133954.38,121756.1,26563.27,3999.78,0,0,753.75,15725.0,36038.0,0,487.0,0,3000.0,20508.0,0,0,0,0,0,0,1674.0,0,51,0,2,0,0,2,5,6,0,0,3,0,2,2,0,0,0,0,0,0,1,0,8
901,33,"Ж","Санкт-Петербург",3741226.54,0.0,0.0,200.84,82702.84,0.0,0.0,95249.81,137509.02,63245.57,1563.65,0,600.0,0,5000.0,5276.3,0,9853.1,0,0,1100.0,0,0,0,0,0,8700.0,0,0,43,0,2,0,2,0,1,3,0,0,4,0,0,1,0,0,0,0,0,1,0,0,14
902,55,"Ж","Москва",0.0,1810428.8,0.0,0.0,820121.11,0.0,0.0,135728.46,77145.02,40003.369999999995,9491.19,0,0,0,5750.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
903,32,"Ж","Москва",0.0,465484.92,0.0,0.0,107633.71,120076.23,0.0,368812.15,124281.14,21430.22,2438.96,0,0,65.0,0,35760.04,0,15788.7,1840.0,1170.0,0,0,0,0,0,0,0,0,0,94,0,1,0,0,1,0,15,0,0,18,2,1,0,0,0,0,0,0,0,0,0,17
904,31,"М","Новый Уренгой",0.0,1379914.69,149869.15,0.0,157885.22,0.0,0.0,205827.45,133854.03,22051.45,0,0,17983.620000000003,0,0,44090.0,0,600.0,0,0,2000.0,0,0,0,0,0,0,10200.0,11156.63,138,0,0,0,3,0,0,6,0,0,6,0,0,2,0,0,0,0,0,0,1,1,29
905,43,"М","Новый Уренгой",0.0,662877.84,0.0,0.22,95363.91,26559.81,0.0,247616.72,149046.19,27310.16,6537.5,0,1500.0,0,0,2137.0,0,43865.0,0,50080.0,0,0,0,0,0,0,150.0,0,0,90,0,5,0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,47
906,36,"М","Сургут",0.0,1496387.57,0.0,0.0,126738.01,0.0,0.0,195563.16,239961.9,103314.90999999997,33319.8,0,170.0,298.0,0,34055.0,500.0,0,815.0,886.0,1700.0,0,0,393.0,0,0,0,0,83050.0,227,0,14,0,1,1,0,19,0,2,0,2,5,5,0,0,3,0,0,0,0,2,86
907,42,"Ж","Сургут",3046424.0,0.0,0.0,0.0,238465.62,0.0,0.0,74321.6,67508.38,37659.92,0,0,698.0,0,0,10619.0,0,934.35,0,0,0,0,0,160.0,0,0,0,0,0,92,0,0,0,2,0,0,4,0,0,10,0,0,0,0,0,1,0,0,0,0,0,41
908,56,"М","Самара",0.0,2151898.73,0.0,47.66,263156.76,0.0,0.0,73328.04,73273.76,32937.96000000001,20592.6,0,0,0,800.0,0,0,0,0,2150.0,0,0,0,0,0,0,0,0,0,61,0,15,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,26
909,40,"М","Сургут",349768.11,0.0,0.0,135.81,39787.13,0.0,31793.75,69064.68,108205.67,44520.35,6412.68,0,629.0,502.5,0,24964.0,0,0,200.0,17335.0,1897.36,0,0,114.0,0,0,0,0,0,110,0,6,0,2,2,0,5,0,0,0,1,3,1,0,0,1,0,0,0,0,0,63
910,55,"М","Сургут",0.0,1535645.26,25570.29,0.0,33465.93,53351.46,0.0,106690.42,86343.0,16487.39,66911.61,0,0,0,0,0,0,0,0,0,0,0,0,560.0,0,0,0,0,0,56,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33
911,28,"М","Сургут",0.0,673473.87,0.0,0.0,19541.1,0.0,0.0,113241.06,103985.51,18616.410000000003,3955.6,0,1150.0,0,0,0,0,2473.0,2250.0,0,350.0,0,0,40.0,0,0,200.0,640.0,0,163,0,3,0,5,0,0,0,0,0,20,1,0,1,0,0,1,0,0,1,3,0,37
912,49,"М","Сургут",0.0,1866082.85,0.0,34.01,492444.97,0.0,0.0,404975.07,58353.47,18209.19,7902.29,0,4637.799999999999,1316.0,0,0,0,8234.3,0,3619.2000000000003,0,0,0,0,0,0,0,0,0,59,0,4,0,6,1,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,20
913,50,"М","Сургут",0.0,0.0,469420.31,263.76,3785.94,0.0,0.0,143637.21,292777.91,15063.17,0,4979.17,0,0,0,6946.0,0,0,0,0,6240.0,0,0,5325.0,0,0,0,0,0,53,0,0,3,0,0,0,2,0,0,0,0,0,9,0,0,1,0,0,0,0,0,18
914,66,"Ж","Сургут",0.0,3017550.14,0.0,44.75,62096.07,2008940.88,0.0,254768.06,147587.91,25493.079999999998,0,0,0,0,0,97614.0,0,580.0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
915,32,"Ж","Сургут",0.0,154061.8,93640.39,0.59,20696.4,0.0,0.0,57611.26,93598.3,16062.32,2970.05,0,600.0,0,800.0,24837.0,0,2487.0,0,4800.0,0,0,0,609.0,0,0,0,0,0,89,0,3,0,1,0,1,7,0,0,21,0,4,0,0,0,1,0,0,0,0,0,24
916,55,"М","Сургут",0.0,389825.0,0.0,0.0,325785.69,0.0,0.0,93617.99,103474.58,23126.379999999997,36285.5,0,0,0,0,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
917,64,"Ж","Сургут",6626868.45,0.0,66433.08,931.17,17136.16,0.0,0.0,109138.63,142933.08,14991.919999999998,0,0,4859.16,0,0,76566.0,0,10583.0,0,2140.0,0,0,5364.0,0,7550.0,7550.0,215.0,0,0,39,0,0,0,1,0,0,7,0,0,2,0,1,0,0,1,0,2,2,1,0,0,19
918,50,"М","Сургут",0.0,336164.84,0.0,0.0,245708.48,0.0,0.0,118139.99,71850.87,12741.029999999999,79.0,0,52800.0,0,0,0,0,0,0,0,0,499.0,0,0,0,0,0,0,0,19,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
919,43,"М","Сургут",0.0,1063333.4,0.0,0.0,419797.38,0.0,0.0,388937.11,53486.97,27956.320000000003,1681.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
920,41,"М","Сургут",0.0,342978.3,0.0,0.0,4425.9,0.0,1829315.0,143653.36,68881.96,23073.489999999998,5817.5,0,1386.4499999999998,0,0,0,0,19653.0,0,2500.0,5551.84,0,0,0,0,0,0,0,0,53,0,3,0,3,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,26
921,53,"Ж","Воронеж",0.0,768203.03,0.0,0.0,74734.76,0.0,0.0,73258.15,52820.0,0,0,0,0,0,0,19482.0,0,33338.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
922,40,"М","Сургут",0.0,1596278.02,0.0,2010.33,17654.5,0.0,0.0,52619.4,80879.4,38436.57000000001,2039.35,0,0,0,0,13484.0,0,506.0,0,14300.0,0,0,0,0,0,0,0,0,1370.0,98,0,1,0,0,0,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,1,64
923,33,"М","Сургут",0.0,234148.68,0.0,100000.0,88742.9,0.0,0.0,102369.97,104489.39,21318.989999999998,6521.5,5104.38,53329.86,0,0,0,0,0,1349.0,0,0,0,0,615.0,0,0,0,0,0,73,0,2,4,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,32
924,39,"М","Сургут",0.0,1000000.0,5989.24,0.0,104153.15,0.0,0.0,182324.23,89153.88,22238.230000000003,5690.4,495.93,8376.24,595.0,1500.0,4495.0,0,14304.7,0,0,0,0,0,0,0,0,0,14627.55,180000.0,114,0,4,1,16,1,1,3,0,0,33,0,0,0,0,0,0,0,0,0,3,1,28
925,41,"Ж","Сургут",0.0,519881.43,1974.9,0.0,47560.33,0.0,0.0,57875.48,114893.01,28253.81,7907.75,0,8025.36,5379.0,0,33964.0,0,2441.0,0,5790.0,184.0,0,0,0,0,0,798.0,0,0,168,0,3,0,4,2,0,11,0,0,4,0,1,1,0,0,0,0,0,2,0,0,67
926,38,"М","Сургут",0.0,2157216.47,0.0,0.0,404248.88,0.0,0.0,359905.38,215089.52,42072.58,22391.38,0,818.0,753.75,0,0,0,2625.4,0,7120.0,0,0,0,0,0,0,0,0,0,57,0,12,0,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,15
927,40,"Ж","Сургут",2653328.47,190476.19,0.0,10.51,277830.44,390020.65,0.0,329256.69,124040.01,5696.48,15690.0,0,17999.0,10648.64,0,14650.0,0,1497.1,0,0,0,0,0,0,0,0,0,0,30476.19,62,0,1,0,1,2,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,1,16
928,43,"Ж","Сургут",0.0,288141.03,0.0,0.21,99897.42,0.0,0.0,129747.81,75958.82,29516.270000000004,373.0,0,0,0,1400.0,17434.0,0,2093.0,0,2858.2,1730.0,0,0,1574.5,0,0,500.0,0,0,114,0,1,0,0,0,1,11,0,0,4,0,4,1,0,0,2,0,0,1,0,0,60
929,32,"Ж","Краснодар",0.0,147736.72,0.0,0.0,5633.55,0.0,0.0,55357.2,59452.87,18010.65,160.0,0,6682.71,0,0,1199.0,0,1958.21,0,4000.0,0,0,0,0,13545.0,13545.0,240.0,0,0,100,0,1,0,2,0,0,2,0,0,10,0,1,0,0,0,0,1,1,1,0,0,25
930,28,"Ж","Ставрополь",1220067.77,0.0,0.0,0.0,2624.03,136000.0,0.0,91960.46,84073.62,1823.0900000000001,1548.93,0,0,0,0,4072.0,0,0,0,0,0,0,0,0,70990.0,70990.0,0,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8
931,29,"М","Новый Уренгой",0.0,2315000.01,0.0,205889.49,406478.45,819.41,0.0,113968.92,150000.0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0,0,0,0,0,0,100000.0,87612.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
932,26,"М","Ставрополь",618500.0,0.0,0.0,27.89,7533.88,0.87,0.0,57386.6,126884.9,11541.189999999999,4650.71,0,0,0,0,279.0,0,0,0,1150.0,500.0,0,0,0,86460.0,86460.0,3200.0,4972.0,0,144,0,7,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,2,15,24,0,47
933,49,"М","Сургут",0.0,131983.55,0.0,0.0,64978.78,0.0,0.0,88062.69,65179.95,9597.96,7898.5,0,2834.35,2242.0,0,3859.0,0,4488.0,800.0,0,600.0,0,0,0,0,0,1500.0,0,0,81,0,3,0,2,2,0,1,0,0,18,1,0,1,0,0,0,0,0,1,0,0,24
934,43,"М","Сургут",0.0,142987.2,0.0,0.0,39003.64,0.0,0.0,125924.54,64395.19,14914.27,8977.65,0,9041.0,0,0,0,0,1490.0,0,0,10600.0,0,0,560.0,2015.0,2015.0,0,0,59.0,68,0,9,0,4,0,0,0,0,0,2,0,0,2,0,0,1,2,2,0,0,1,25
935,37,"Ж","Новый Уренгой",0.0,425841.0,0.0,0.0,58712.84,0.0,0.0,104983.45,53810.01,18062.36,360.0,0,0,0,2000.0,26543.0,0,2115.0,0,0,0,0,0,4.0,0,0,0,0,0,70,0,1,0,0,0,1,8,0,0,24,0,0,0,0,0,1,0,0,0,0,0,28
936,42,"М","Новый Уренгой",4157048.86,0.0,0.0,0.0,150941.33,0.0,0.0,110114.57,51756.57,22019.13,992.0,2470.5,0,0,991.0,2992.0,0,10373.0,1450.0,0,0,0,0,0,0,0,0,2881.67,0,101,0,3,1,0,0,4,2,0,0,3,3,0,0,0,0,0,0,0,0,1,0,68
937,41,"М","Тюмень",4141011.06,0.0,0.0,0.89,194191.82,2131449.47,0.0,229092.6,374116.49,60921.98999999999,15867.259999999998,0,2898.0,757.5,3473.2,49749.52,0,10592.0,0,17160.0,0,0,922.4,0,6190.0,6190.0,4340.0,0,0,200,0,11,0,3,1,4,12,0,0,15,0,4,0,0,2,0,1,1,6,0,0,53
938,33,"М","Санкт-Петербург",0.0,494201.72,27025.89,0.0,47587.5,267469.68,0.0,235437.49,65772.45,12620.15,1341.75,0,707.9,0,2600.0,39937.0,0,803.0,0,0,0,0,0,0,0,0,0,710.0,0,64,0,2,0,1,0,2,6,0,0,2,0,0,0,0,0,0,0,0,0,4,0,24
939,35,"М","Томск",0.0,993130.42,48485.5,0.0,27726.14,0.0,0.0,95651.15,109930.01,42494.08000000001,7622.82,0,1289.0,0,0,36272.0,0,0,2200.0,0,0,0,0,1280.0,0,0,0,0,0,113,0,11,0,1,0,0,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,73
940,32,"М","Сургут",0.0,1273611.46,0.0,0.0,35255.95,0.0,0.0,188360.73,113843.84,24814.06,0,0,5402.780000000001,0,0,0,0,1291.0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,38
941,45,"Ж","Сургут",0.0,154776.65,0.0,0.0,760.78,0.0,0.0,124285.4,52646.76,17531.64,2607.75,0,9058.62,251.25,0,1052.0,0,8101.0,0,0,0,0,0,0,4000.0,4000.0,0,0,0,55,0,3,0,2,1,0,1,0,0,18,0,0,0,0,0,0,1,1,0,0,0,18
